Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Kevin Pillar",,51.9207,177.018,165.598,38.3901,23.3415,7.89671,0.724092,6.42784,21.1943,21.8324,7.8197,0.0599972,40.5896,2.25207,1.11912,0.228492,3.33977,2.80628,0.828984,0.231827,0.0441747,0.229297,0.192653,0.274122,0.404705,0.291261,0.678827,0.172878,5.15252,0.26702,-0.0103896,-0.0456318,17.5825,-3.98611,81.6976,-0.0560214,0.321745,-4.0038659162819386,-1.844586819410324,0.017274,750.0599975585938,2.52141,2.19206,1.33551,"12434"
"Greg Allen",,19.3499,40.693,35.7311,7.59914,4.77188,1.48622,0.211677,1.12936,5.42018,2.86769,2.93628,0.025584,12.1321,1.23558,0.20091,0.589097,0.255418,3.09917,0.282743,0.212676,0.072157,0.298137,0.242026,0.293513,0.36094,0.288882,0.654453,0.148265,8.12346,0.285382,-0.291682,0.431778,3.96148,-0.996723,80.0763,0.140097,0.0851775,-0.8478295356035233,-0.36337827146053314,0.0172572,999,1.357,0.131742,2.0239,"16623"
"Jonatan Clase","SEA",16.0291,46.1073,41.7645,8.76845,5.61147,1.97878,0.176195,1.002,5.8308,4.11384,3.98083,0.0181472,14.5407,0.361961,0,0,0.249188,3.4872,0.277409,0.20995,0.0863385,0.315366,0.273772,0.284364,0.337742,0.275953,0.622106,0.127792,7.5019,0.296183,-0.116212,0.503793,3.99347,-1.62444,76.5975,0.387581,0,-0.9053206145763397,-0.5082372426986694,0.0152544,999,0.779921,1.37406,1.9927,"sa3008787"
"Jacob Hurtubise",,7.20052,27.4124,23.7491,5.9094,4.7447,0.988839,0.0716851,0.104176,3.66239,2.24379,2.85208,0.0167317,5.47766,0.723371,0.0452019,0.0425759,0.27113,1.28022,0.297805,0.248826,0.104044,0.199824,0.520676,0.346544,0.309659,0.301129,0.656203,0.0608332,6.05547,0.318749,-0.0597815,0.0663683,2.94741,-0.392626,81.8953,0.00658685,0.00757133,-0.6082458454184234,-0.17762715090066195,0.0147345,748.1599731445312,0.95503,0.850499,2.07614,"sa3014820"
"Jake Bauers","MIL",64.1086,229.877,200.958,44.4668,25.7973,9.44108,0.383876,8.84456,25.6828,25.3008,25.9124,0.364916,70.2956,1.25215,1.40442,0.350153,2.54363,3.71467,1.51816,0.221274,0.112723,0.305797,0.36862,0.312083,0.404111,0.312114,0.716194,0.182837,3.79415,0.28909,-0.132892,-0.303115,26.814,-1.19517,94.1426,-0.436007,-0.727173,-2.104097604751587,-5.5946789383888245,0.0130202,623.4199829101562,2.61675,0.416387,1.14193,"15194"
"Vinny Capra","MIL",10.5767,30.4891,27.0294,6.4946,5.15965,1.10523,0.0540134,0.175706,3.52265,3.22725,2.91502,0.0126362,6.56056,0.162675,0.0372452,0.344797,0.446605,0.168591,0.0632489,0.24028,0.0956086,0.215177,0.444324,0.317549,0.304668,0.282194,0.622217,0.0643883,3.47756,0.310811,0.000752224,-0.0563503,2.79877,-0.916143,74.0844,-0.055598,-0.0387687,-1.0344659760594368,0.12445180863142014,0.0128047,999,2.47963,0.685393,2.03103,"25040"
"Jacob Amaya",,10.3764,38.9897,35.2765,8.09279,5.46228,1.88345,0.0505596,0.6965,4.55965,3.55009,3.4818,0.00957351,8.01851,0.127658,0.0551668,0.0485387,0.609284,0.606741,0.0634871,0.22941,0.0893005,0.205657,0.43422,0.300511,0.3449,0.286333,0.645411,0.115489,4.38495,0.277882,-0.0816655,0.0247266,3.71313,-1.03753,76.6367,-0.0569389,-0.521797,-1.1854399554431438,-0.041408419609069824,0.010081,999,2.8112,1.04549,1.99583,"23296"
"Jake Marisnick","LAA",16.677,49.9378,45.8191,10.4032,6.90894,2.35979,0.187393,0.947103,5.31165,4.7681,2.97306,0.0527351,14.4961,0.659202,0.181284,0.305228,1.17301,1.08786,0.286721,0.22705,0.0595352,0.290282,0.205094,0.282788,0.348744,0.277034,0.631531,0.121694,5.31872,0.309457,-0.0439694,0.0157384,4.3701,-1.71453,71.1462,-0.028231,0.414659,-1.7547256872057915,0.15729880332946777,0.00989733,999,2.6557,0.602923,1.95795,"11339"
"Hoy Park","OAK",5.86013,23.8344,20.7928,4.4733,3.33797,0.942259,0.0308767,0.162189,2.3158,1.69942,2.58234,0.0351812,6.28982,0.0972183,0.159017,0.202979,0.200845,0.355752,0.0730633,0.215137,0.108345,0.263897,0.410558,0.302685,0.286824,0.268453,0.589509,0.0716873,3.89805,0.297322,-0.010864,-0.00578283,1.9159,-0.988179,71.7564,-0.0166468,-0.0497003,-0.823242699727416,0.10102320834994316,0.00873258,999,1.29566,-0.228907,2.06518,"18027"
"Jason Delay","PIT",29.4437,97.8311,89.6845,20.2074,14.8587,4.4155,0.162983,0.770172,9.7333,8.35706,6.20463,0.0172507,24.8186,0.863287,0.387743,0.690908,2.02174,0.238539,0.140426,0.225317,0.0634219,0.253688,0.25,0.280783,0.303948,0.260875,0.584731,0.078631,2.93195,0.301429,-0.0334755,-0.180378,7.24838,-4.67177,58.6256,-0.213853,-0.29282,-5.228348731994629,1.9790715873241425,0.00825055,748.9199829101562,2.11066,-0.136042,1.74964,"19806"
"Nasim Nuñez","WSN",23.4097,96.8293,85.8349,19.0184,15.0561,3.22015,0.130456,0.611689,10.295,6.58656,9.62567,0.0351897,21.8767,0.337924,0.375563,0.655269,1.62216,4.98579,1.10883,0.221569,0.0994086,0.225931,0.439995,0.301349,0.283504,0.266724,0.584853,0.0619344,5.34446,0.288859,-0.190617,0.336639,7.64452,-4.15357,63.5552,0.146022,0.284427,-4.225777879357338,1.0069480240345001,0.00788442,749.9000244140625,2.34007,0.0877214,1.87586,"sa3010695"
"Nick Martini","CIN",25.7328,90.8367,80.1101,19.3537,12.6693,3.498,0.18067,3.00565,10.8195,10.9765,8.4977,0.104297,20.9104,1.51118,0.646938,0.0707677,1.53023,0.199641,0.0666622,0.241588,0.0935492,0.230197,0.406387,0.323497,0.402321,0.317411,0.725818,0.160732,2.70646,0.287609,-0.121341,-0.162143,10.9952,-0.0726947,92.8108,-0.283484,-0.0522101,-1.0925068855285645,-1.92430629581213,0.00767666,999,2.78915,0.478507,1.74541,"12005"
"Oliver Dunn","MIL",6.77361,26.8377,23.6506,5.00693,3.5225,1.05897,0.0454154,0.380045,2.93265,2.74429,2.96813,0.0343092,8.77989,0.133907,0.0437978,0.0412467,0.201749,0.531343,0.0809519,0.211704,0.110596,0.327148,0.33806,0.302614,0.308527,0.276421,0.611141,0.0968234,4.6684,0.318339,-0.0546299,0.0213221,2.33491,-0.935103,70.2141,-0.0333078,0.0672153,-1.0236234217882156,0.17174634337425232,0.00620088,750.5499877929688,0.977512,0.0996979,2.03387,"sa3010595"
"Korey Lee","CHW",32.8206,113.466,105.649,22.2595,15.2948,4.65669,0.0932997,2.21464,10.7629,10.377,6.21363,0.0615897,33.4232,0.913746,0.565522,0.124629,1.58599,1.51169,0.698633,0.210693,0.0547619,0.294565,0.185908,0.259277,0.319424,0.254409,0.578701,0.10873,3.74592,0.284016,0.113305,-0.164831,7.79741,-6.02778,56.5805,-0.0515254,-0.28127,-6.054777942597866,2.2511835396289825,0.00560662,692.3900146484375,1.26621,-0.383841,1.6552,"25543"
"Conner Capel","CIN",13.8156,37.0742,32.9086,7.87485,5.34227,1.61264,0.089556,0.830394,3.78542,3.45347,3.57757,0.0117935,9.24167,0.239474,0.348473,0,0.738438,1.48058,0.245887,0.239294,0.0964978,0.249275,0.387113,0.315365,0.369441,0.301666,0.684806,0.130146,5.29313,0.303836,-0.105805,0.12185,4.00282,-0.514453,82.2558,0.0160452,0,-0.7989328224211931,-0.4086656868457794,0.005495,999,1.37229,-0.580298,2.04338,"19983"
"TJ Hopkins","DET",16.5385,35.7861,32.7209,7.48668,5.03704,1.32723,0.120719,1.00169,3.90035,3.28929,2.71254,0.0270798,10.8964,0.352624,0,0,0.832579,0.3814,0.0436099,0.228804,0.0757987,0.304487,0.248939,0.294859,0.368585,0.291335,0.663444,0.139781,4.25645,0.311436,-0.0290835,-0.00434654,3.55668,-0.803644,82.6867,-0.03343,0,-0.775812454521656,-0.39446744322776794,0.00454544,999,0.904116,1.56856,2.00896,"25482"
"Romy Gonzalez","BOS",33.1328,111.73,104.841,23.5682,15.1303,4.74879,0.516854,3.17225,13.8725,12.3407,5.4723,0.0635262,37.3286,0.533517,0.580639,0.303226,1.53345,4.09236,0.997352,0.2248,0.0489776,0.334095,0.146598,0.265411,0.370728,0.274587,0.636139,0.145928,6.62285,0.314168,-0.0745962,0.235144,9.55057,-4.06314,65.1852,0.160548,0.449493,-4.500337615609169,0.7335531711578369,0.00292717,999,4.71647,1.60581,1.67922,"21562"
"Victor Reyes",,9.56186,31.1414,29.1818,7.24422,5.01532,1.24694,0.169043,0.812924,3.0626,3.01194,1.5357,0.002366,7.47559,0.20866,0.150406,0.0647977,0.753169,0.279655,0.0644408,0.248244,0.0493137,0.240053,0.205428,0.28924,0.386131,0.292526,0.675371,0.137887,4.2855,0.305616,-0.00444691,-0.0233341,3.12587,-0.66853,82.5598,-0.027781,0,-0.6895784605294466,-0.3432692587375641,0.00264255,999,0.447947,0.360985,2.05096,"15487"
"Canaan Smith-Njigba","PIT",18.1533,63.1187,55.9433,13.0813,8.81008,2.83561,0.100897,1.33467,6.93525,6.31526,6.24089,0.083,18.16,0.530197,0.359055,0.0452992,1.05049,1.86025,0.265324,0.233831,0.0988755,0.287712,0.343661,0.31475,0.359698,0.298543,0.674448,0.125867,4.96446,0.319135,-0.197665,0.140647,6.65108,-1.03957,83.8775,-0.0570179,0.0311659,-1.317707471549511,-0.8092636819928885,0.00227172,999,2.63778,0.60965,1.92262,"23264"
"Travis Blankenhorn","WSN",11.9093,34.6357,31.5041,7.06523,4.25349,1.69562,0.0730479,1.04308,3.79268,3.92894,2.77954,0.0260466,8.94363,0.352073,0,0,0.523651,0.180003,0.0293642,0.224264,0.0802507,0.25822,0.310784,0.294403,0.382051,0.29586,0.676454,0.157787,3.32232,0.279874,-0.0172123,-0.0330958,3.57251,-0.64765,83.087,-0.0503081,0,-0.7760194428265095,-0.3817870616912842,0.00217858,999,0.672858,1.27734,1.99322,"18395"
"Alika Williams","PIT",13.8615,45.4723,41.5553,9.52539,6.9398,1.98656,0.0545507,0.544483,4.524,4.18968,3.44605,0.0126692,11.0556,0.238223,0.066746,0.166031,0.799505,0.298966,0.0883902,0.229222,0.0757835,0.243127,0.311703,0.291564,0.318961,0.272322,0.610524,0.0897385,3.1833,0.299145,-0.0295247,-0.0592766,3.80137,-1.73917,66.2994,-0.0888013,0.0284007,-1.9872708916664124,0.45622620917856693,0.00176413,999,2.70735,0.0574963,1.97339,"27604"
"Ji Man Choi","NYM",41.0138,154.569,133.398,29.3923,17.733,6.14525,0.0768439,5.43724,17.038,18.2803,18.5785,0.275508,45.0106,1.02572,1.46983,0.0966996,2.4631,0.0636286,0.106364,0.220335,0.120196,0.2912,0.412759,0.317187,0.389832,0.309944,0.707019,0.169497,1.44349,0.28376,-0.185231,-0.317733,17.751,-1.0823,94.4311,-0.502964,0.546603,-1.5518476366996765,-3.703065037727356,0.00031115,750.1300048828125,2.87357,-1.39071,1.38598,"5452"
"Jose Iglesias","NYM",9.06129,36.1428,34.261,8.75262,6.53267,2.02128,0.0405355,0.158136,3.20899,3.10889,1.50838,0.00560131,5.6967,0.255579,0.0843218,0.0334381,0.835584,0.171914,0.075944,0.255469,0.041734,0.157617,0.264782,0.291243,0.330678,0.273965,0.621921,0.0752095,2.77282,0.301661,-0.0209336,-0.061555,3.07076,-1.33303,69.9095,-0.0824885,-0.125547,-1.4077026695013046,0.15412236750125885,-0.00240304,999,1.90697,0.0127625,2.05253,"10231"
"Raimel Tapia",,42.277,152.122,139.318,35.1332,25.7373,6.23627,0.77945,2.38018,17.9316,13.7893,10.6243,0.0853256,31.1916,0.583213,0.834484,0.762404,2.66375,5.81817,1.43861,0.25218,0.0698407,0.205043,0.340616,0.306162,0.359386,0.292323,0.665548,0.107206,5.85332,0.307307,0.0510095,0.272422,15.2439,-3.29137,82.4213,0.323431,-0.745992,-2.9350530803203583,-2.268310070037842,-0.00284798,999,1.8933,0.726001,1.71872,"14350"
"Brian Serven","TOR",8.31483,27.9708,26.0697,4.94797,3.45033,0.758817,0.0161034,0.722723,2.30701,2.60775,1.60295,0.00139245,8.30347,0.168282,0.0517888,0.0780248,0.233325,0.0288239,0.0220865,0.189798,0.0573081,0.296862,0.193046,0.240894,0.303308,0.240189,0.544203,0.113511,1.66813,0.247158,-0.0120241,-0.0437795,1.59184,-1.81624,48.9233,-0.0558035,0.144747,-1.767630584537983,0.7863237112760544,-0.00308886,999,1.41956,-0.266442,2.01235,"19422"
"Grae Kessinger","HOU",22.1356,72.4455,64.6685,13.3376,9.23669,2.56733,0.0556791,1.47795,8.02528,6.77763,6.70926,0.0304454,19.1709,0.884856,0.098457,0.0844362,0.737725,1.14556,0.299678,0.206246,0.0926111,0.264625,0.349971,0.289268,0.316231,0.272145,0.605499,0.109985,4.1954,0.268817,-0.105909,-0.0268238,6.04556,-2.7815,70.5296,-0.132733,-0.405595,-2.6909080296754837,0.19220367074012756,-0.00372008,750.5999755859375,1.88236,0.87454,1.81037,"25813"
"Johnathan Rodriguez",,8.55051,33.3653,30.7476,7.21424,4.45245,1.58828,0.0448736,1.12864,3.40873,4.02488,2.35947,0.061758,10.708,0.152448,0.0544863,0.0513209,0.689852,0.0517812,0.0363975,0.234628,0.0707163,0.320931,0.220347,0.291954,0.399322,0.299134,0.691276,0.164694,2.25815,0.320879,0.00669179,-0.0581918,3.5322,-0.533171,90.4906,-0.0515,0.00267514,-0.4316730573773384,-0.7450545199681073,-0.00429914,999,1.72816,-0.272651,2.00875,"sa3004147"
"Tucupita Marcano","SDP",31.0639,105.221,95.5197,23.0184,17.4613,3.85173,0.475817,1.22956,11.9995,10.3072,7.5879,0.0641901,19.4628,0.609186,0.487896,1.01586,1.64683,1.78443,0.753729,0.240981,0.0721143,0.184971,0.389867,0.29956,0.329884,0.27933,0.629444,0.0889036,4.87103,0.289302,0.0133411,-0.158454,9.40854,-3.41196,73.566,-0.145113,-0.584572,-3.534330189228058,-0.10519173741340637,-0.00600267,999,3.69114,1.29231,1.75841,"22871"
"Aaron Schunk","COL",7.63465,28.9969,27.1684,6.56857,4.23642,1.44668,0.0573111,0.828162,3.1487,3.05752,1.61078,0.049823,7.65105,0.126249,0.0471281,0.044383,0.198095,0.448313,0.0951822,0.241773,0.05555,0.263857,0.21053,0.286869,0.390688,0.292902,0.677557,0.148915,4.30093,0.306379,-0.0508365,0.00384602,2.91968,-0.613424,66.5407,-0.0469905,0.0773664,-1.2489408366382122,0.19518502801656723,-0.00659662,999,1.10026,-0.447755,2.04647,"sa3009957"
"Peyton Burdick",,9.49887,31.1713,27.9051,5.5023,3.04794,1.26295,0.0325628,1.15884,3.30245,3.3999,2.82956,0.00710222,11.9507,0.366151,0.0392314,0.0311978,0.16662,0.362892,0.0771599,0.197179,0.0907747,0.38339,0.236769,0.279319,0.369355,0.284722,0.648674,0.172176,3.69719,0.292789,-0.0330482,-0.00804261,2.92683,-0.871207,77.2407,-0.0410908,-0.00750916,-0.905559103935957,-0.2518216879107058,-0.0096742,999,2.3738,1.45804,1.99159,"25459"
"Lazaro Armenteros",,5.89084,23.4357,21.0238,4.17262,2.5056,0.835577,0.0313686,0.800072,2.52735,2.08375,2.16803,0.0164322,9.60929,0.169396,0.0383487,0.0361062,0.136062,0.729311,0.105944,0.198471,0.0925097,0.410028,0.225618,0.278212,0.355366,0.278981,0.633578,0.156895,5.15084,0.316587,-0.0979556,0.0639561,2.08877,-0.766735,79.0538,-0.0339995,0,-0.6221880465745926,-0.2727242410182953,-0.00983852,999,1.30195,0.0805613,2.0498,"sa969091"
"Jesús Aguilar",,36.009,115.838,105.029,23.9206,15.6794,4.10558,0.0400657,4.09557,10.4434,13.3783,8.78076,0.562338,27.3727,0.90958,1.11856,0,2.20333,0.0247037,0.0221796,0.227751,0.0758018,0.236301,0.320785,0.290154,0.384587,0.291425,0.674741,0.156836,1.07762,0.265467,-0.007733,-0.195565,11.5216,-2.59267,87.6789,-0.203298,0,-1.9134449809789658,-2.1281304359436035,-0.0105568,999,0.918379,0.208844,1.64746,"11342"
"Jonah Bride",,20.1795,73.375,63.1216,14.5087,10.3058,2.92048,0.0627353,1.21968,7.81426,6.61573,7.66692,0.0150805,14.3265,1.76685,0.534473,0.28515,1.70424,0.270887,0.139153,0.229854,0.10449,0.19525,0.535157,0.327576,0.336077,0.299394,0.663654,0.106224,2.64989,0.276223,-0.0589208,-0.156536,7.78365,-1.15667,85.3922,-0.215457,0.183274,-1.5433177202939987,-1.0623764395713806,-0.0106324,999,3.58147,1.30781,1.85337,"24703"
"Tristan Gray","MIA",12.3084,33.3591,30.4766,6.57824,3.91466,1.11286,0,1.55071,4.1324,4.44726,2.48623,0,6.38496,0.377951,0.0183056,0,0.13653,0.130746,0,0.215846,0.0745294,0.191401,0.389389,0.283054,0.405007,0.298309,0.688061,0.189162,2.89423,0.222859,0.0260826,-0.0260826,3.50869,-0.555915,84.665,-4.64378e-10,0,-0.6337466840619425,-0.6128577589988708,-0.011012,999,3.74132,-0.0171818,1.97024,"19877"
"Jhonkensy Noel",,13.9202,40.0111,36.8405,8.18939,5.24907,1.80255,0.0621576,1.07562,4.05193,4.86158,2.59211,0.0885242,10.8907,0.578506,0,0,0.827222,0.082423,0.0433708,0.222293,0.0647847,0.272192,0.238011,0.283921,0.362186,0.282793,0.646107,0.139893,2.62734,0.28599,0.0316112,-0.0660139,3.69278,-1.18235,79.1648,-0.0344027,0,-1.0332764983177185,-0.44103971123695374,-0.0114579,999,0.690651,1.19507,1.96293,"sa3005579"
"Brennen Davis",,8.70996,26.5361,24.0331,5.1975,3.3307,1.14339,0.0481072,0.675307,2.70624,2.44601,1.99452,0.00582021,7.5386,0.508483,0,0,0.523741,0.364089,0.0654998,0.216264,0.0751627,0.284089,0.264575,0.29019,0.35214,0.284336,0.64233,0.135876,4.19748,0.285868,0.00729028,0.000267235,2.48312,-0.750146,76.9782,0.00755752,0,-0.736852103844285,-0.2925053536891937,-0.0126312,999,0.510279,2.03931,2.04217,"sa3007876"
"Billy McKinney","PIT",15.0018,50.8706,45.1663,9.90883,5.92371,2.44853,0.124697,1.4119,6.09253,5.78276,5.12554,0.156185,13.548,0.313115,0.23337,0.0322795,0.592358,0.217159,0.0522805,0.219386,0.100757,0.266322,0.378326,0.301889,0.372899,0.295647,0.674788,0.153513,3.56222,0.279139,-0.0703934,-0.0649796,5.23807,-0.960208,84.687,-0.135373,0.148267,-1.0845839083194733,-0.777767226099968,-0.0131496,999,1.89941,-0.387484,1.89822,"15654"
"Tirso Ornelas","SDP",13.3548,47.932,44.1183,10.4177,7.02564,2.37737,0.0821409,0.932511,4.93099,4.95097,3.52774,0.037556,10.918,0.285962,0,0,1.04474,0.156459,0.0770785,0.23613,0.0735987,0.22778,0.323113,0.296907,0.35715,0.287954,0.654057,0.12102,2.82513,0.293951,0.0504288,-0.0844705,4.62927,-1.21097,79.4439,-0.0340417,0,-1.234653539955616,-0.528351366519928,-0.0132109,999,0.549692,1.4085,1.95933,"sa3004048"
"Livan Soto","LAA",8.1445,26.4812,23.8509,5.19693,4.25557,0.759336,0.0451588,0.136868,3.1964,2.50618,2.32551,0.00716407,6.65974,0.108154,0.0943377,0.102335,0.22097,0.182909,0.0547335,0.217893,0.0878175,0.251489,0.34919,0.289269,0.270732,0.255469,0.560001,0.0528391,4.02716,0.295072,-0.00246498,-0.0380062,1.8431,-1.38348,56.1984,-0.0404712,0.0192889,-1.4302957840263844,0.3963490631431341,-0.0133846,999,2.42875,1.36863,2.03097,"22471"
"Joey Wendle","NYM",80.8164,299.742,277.739,66.2983,45.9148,15.2925,1.89878,3.19223,31.7059,25.4246,14.2533,0.333046,60.2327,4.13638,2.21562,1.39791,6.19282,7.19569,2.34702,0.238707,0.0475519,0.200949,0.236637,0.28386,0.341922,0.273843,0.625782,0.103215,5.68481,0.291443,-0.107811,-0.0443926,25.4363,-11.0855,69.8265,-0.152204,-0.530917,-11.172902211546898,0.837924599647522,-0.0138155,740.9199829101562,1.88223,-0.233928,1.20783,"13853"
"Ehire Adrianza",,10.2296,32.9278,29.3599,6.42072,4.41416,1.27934,0.0434636,0.683755,3.31349,2.96867,2.78484,0.0149462,7.53927,0.391985,0.343624,0.0474005,0.566784,0.163373,0.0545617,0.21869,0.0845741,0.228964,0.369378,0.291893,0.335091,0.278028,0.626984,0.116401,2.89901,0.267077,-0.0267504,-0.048729,2.90871,-1.10335,71.8349,-0.0754794,-0.343345,-1.1867174059152603,-0.09527158737182617,-0.0162778,999,2.23399,1.9287,2.01331,"8418"
"Luke Williams","ATL",27.5903,57.312,52.8875,11.3859,8.18433,2.18126,0.160987,0.859374,7.21335,4.35165,4.05848,0.0756551,16.1705,0.353618,0.0123987,0,0.655753,4.64872,0.817363,0.215286,0.0708139,0.282149,0.25098,0.27565,0.311365,0.261008,0.587015,0.0960786,7.25661,0.293465,-0.30915,0.488279,4.25261,-2.73051,58.6973,0.179129,0,-2.7533999383449554,0.6317455768585205,-0.0169194,999,4.76011,2.57131,1.98447,"19931"
"Troy Johnston","MIA",20.1401,83.2056,74.5715,18.1146,12.0319,3.85534,0.105381,2.122,8.75956,9.05788,6.37301,0.126091,18.0437,1.32884,0.80542,0.126816,1.61005,0.937954,0.160823,0.242916,0.0765935,0.216857,0.353198,0.310747,0.38281,0.303109,0.693557,0.139894,3.62373,0.289663,-0.0640876,-0.0313688,9.08325,-1.05487,87.8831,-0.0954564,0.100918,-1.3444533944129944,-1.660300388932228,-0.0170381,999,1.15534,1.65806,1.83433,"sa3010899"
"Darin Ruf",,15.7506,55.6612,48.2222,10.8432,6.94915,2.0454,0.042593,1.80602,6.50539,6.3661,6.56264,0.0234014,15.7551,0.723118,0.123746,0.0295119,0.791711,0.169833,0.0511301,0.224858,0.117903,0.283054,0.41654,0.325874,0.381397,0.313601,0.707271,0.156539,2.53899,0.293559,-0.0621908,-0.0971157,6.5613,-0.220692,96.9236,-0.159306,0,-0.3679657429456711,-1.7014541625976562,-0.0175475,999,2.26764,0.449029,1.88579,"9929"
"Gilberto Celestino","PIT",11.2105,38.9117,35.0769,8.38763,6.12347,1.59606,0.100044,0.568053,3.92447,3.28467,3.48456,0.0425215,8.30137,0.277498,0.00805506,0.0646583,0.946772,0.520715,0.0626688,0.239121,0.0895504,0.213339,0.419757,0.312757,0.338911,0.290726,0.651668,0.0997896,4.05837,0.29828,-0.0487482,0.00185025,3.84767,-0.893495,78.6371,-0.0468979,0,-1.076710283756256,-0.4289204776287079,-0.0179833,999,1.85532,-0.281043,2.02221,"20233"
"Ben Gamel","NYM",24.3557,82.7178,72.7561,16.7861,12.264,2.86214,0.151958,1.50805,9.99866,8.75507,9.22928,0.118152,20.1905,0.465873,0.167425,0.0991193,0.862787,0.715885,0.253063,0.230718,0.111576,0.24409,0.457109,0.320524,0.336417,0.294818,0.656941,0.105699,3.71869,0.298255,-0.0559579,-0.131923,8.46037,-1.61831,84.1218,-0.187881,-0.0818151,-1.7883087992668152,-1.2093920409679413,-0.0183341,999,5.11119,2.42235,1.78211,"12160"
"Matt Carpenter","STL",48.484,175.313,146.551,30.4026,17.1461,7.08505,0.590681,5.58082,18.7818,21.6409,24.3251,0.189925,48.6832,2.6747,1.48284,0.278885,1.82584,0.862769,0.32251,0.207454,0.138752,0.277693,0.499661,0.32795,0.378103,0.313382,0.706053,0.170649,3.34952,0.264709,-0.418126,-0.302257,20.6339,-0.726981,96.7743,-0.720383,0.171244,-1.4094647765159607,-4.754473805427551,-0.0199689,749.52001953125,3.26068,2.21831,1.24419,"8090"
"Brett Sullivan","SDP",20.0497,68.9075,63.1162,14.7357,10.0525,3.46503,0.0668228,1.15139,7.11577,6.62375,4.71519,0.0543707,11.7194,0.25347,0.731189,0.0915267,0.949858,0.84893,0.160967,0.23347,0.0684278,0.170074,0.402341,0.286334,0.345214,0.276625,0.631548,0.111744,3.88595,0.266482,-0.0845656,-0.0134753,6.00672,-2.38926,71.7222,-0.0980409,-0.0598109,-2.4724085852503777,-0.09418973326683044,-0.0221916,999,1.19908,0.532337,1.886,"18217"
"Miguel Sanó","LAA",29.3252,118.644,104.791,22.5179,11.6618,4.57994,0.094723,6.18144,15.2968,16.3463,12.4147,0.103334,41.3036,0.693275,0.632765,0.111391,1.48488,0.511047,0.185196,0.214883,0.104639,0.348132,0.300572,0.300558,0.43736,0.317456,0.737918,0.222477,2.8678,0.281959,-0.0966185,-0.166015,14.3655,-0.0905328,99.1632,-0.262634,-1.32592,-0.3815879672765732,-3.890371084213257,-0.0240262,720.8900146484375,5.28426,0.33919,1.48158,"12164"
"Tim Locastro",,20.5432,53.1924,48.1309,10.4546,7.29059,2.16141,0.0793716,0.923221,6.87876,4.43501,2.81109,0.00732479,13.8119,1.66437,0.0826568,0.503397,0.551106,2.95036,0.500519,0.217211,0.0528475,0.259659,0.203527,0.283361,0.322961,0.27062,0.606322,0.105749,6.92804,0.284701,-0.177309,0.288212,4.37154,-2.10965,67.6294,0.110902,0.0337424,-1.9872476235032082,-0.0719323642551899,-0.0249007,999,2.67068,0.734596,1.95779,"15124"
"Kyle Garlick",,25.7386,65.9236,60.5079,13.2718,8.00178,2.76552,0.104362,2.40014,7.43319,8.20398,4.50481,0.00492959,21.5458,0.723923,0.187003,0,0.802729,0.16861,0.0249003,0.21934,0.0683338,0.32683,0.209081,0.280636,0.387494,0.290242,0.66813,0.168154,2.95289,0.295836,-0.0185685,-0.0786926,6.49217,-1.54024,79.4809,-0.0972611,0,-1.7730471044778824,-0.7266709208488464,-0.0253716,999,1.02456,-0.601367,1.81373,"18063"
"Bubba Thompson","CIN",15.96,45.7918,42.5494,9.99349,7.10689,2.09433,0.129617,0.662651,5.88441,3.6588,2.45814,0.0304169,13.1032,0.301873,0.179317,0.303028,0.579795,3.1072,0.38391,0.234868,0.0536807,0.286148,0.187598,0.280366,0.336902,0.27095,0.617268,0.102035,7.19493,0.322165,-0.165593,0.383608,3.77587,-1.80359,61.6637,0.218015,-0.122257,-1.9567686766386032,0.1240401417016983,-0.0272339,999,1.80364,-0.012185,2.02542,"22261"
"Tyler Fitzgerald","SFG",10.4511,35.2294,32.5566,7.20692,5.24222,1.18306,0.0761046,0.705536,4.32352,3.97118,2.36665,0.021124,10.8281,0.213956,0.0479258,0.0442414,0.163113,0.828341,0.135746,0.221366,0.0671783,0.307359,0.218566,0.278172,0.327393,0.267855,0.605565,0.106027,5.34858,0.308548,-0.0199597,0.0482597,2.81437,-1.47812,65.7448,0.0283,-0.190975,-1.4422078598290682,-0.029691696166992188,-0.0272716,749.3699951171875,2.13187,-0.357298,1.99169,"26208"
"Sam Hilliard","COL",53.6571,174.35,155.811,34.8646,20.4705,6.85796,1.12422,6.41192,22.2899,19.2875,16.4695,0.252229,57.4203,0.979362,0.885322,0.204794,1.87842,4.85985,0.9649,0.223762,0.0944619,0.329339,0.286823,0.300401,0.405662,0.30597,0.706063,0.1819,6.14888,0.306389,-0.191356,0.274477,19.4474,-1.79619,75.301,0.0831215,-0.0901976,-5.251708284020424,-0.9629986360669136,-0.0275752,747.1099853515625,2.91675,-0.365158,1.37831,"17954"
